App,FP,Note,Type of change (merged by both author),Version,commit,TestFilePath,ProductionFilePath,Maintenance Label,What Initially Motivated the Commit?,Do Developers Remove Smell due to Awareness?,How is the smell removed,known RF Found for removing smell,does refactoring align with main motivation? Or is it byNAproduct?,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test
accumulo,-,delete test code while deleting production code [remove instability],D-W-FI [ simplfying prod code ],minicluster,c265ea5b16171032419b164e809f5478f70bbba8,\accumulo\minicluster\src\test\java\org\apache\accumulo\cluster\standalone\StandaloneClusterControlTest.java,\accumulo\minicluster\src\main\java\org\apache\accumulo\cluster\standalone\StandaloneClusterControl.java,delete instable code,delete production code due to instability,FALSE,delete test code since production code deleted,-,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
accumulo,-,delete code while improvement (simplify code),D-W-FI [ simplfying prod code ],core,61245293ab9506cd94175c20f947932b7295eeb9,\accumulo\server\base\src\test\java\org\apache\accumulo\server\AccumuloTest.java,\accumulo\server\base\src\main\java\org\apache\accumulo\server\Accumulo.java,improve feature implementation,improvement,FALSE,delete code since production code is simplified,-,NA,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
accumulo,-,refactor test/production from automated code inspection,RFT-AUTOMATED,core,f1e56aae347d233076142074fc3ec219a395c84d,\accumulo\core\src\test\java\org\apache\accumulo\core\iterators\user\FilterTest.java,\accumulo\core\src\main\java\org\apache\accumulo\core\bloomfilter\Filter.java,general maintenace task [from automated code inspection],simplify junit assertion using automated tool,FALSE,replaces assertTrue(False) with fail() --> could have used expected exception,-,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
accumulo,-,refactor test [exception related],RFT,core,6f47590896755a454e8b48b465923724e396f81b,\accumulo\core\src\test\java\org\apache\accumulo\core\file\blockfile\cache\BlockCacheManagerTest.java,NA,refactor test,remove unnecessary exception,FALSE,deletes throws,-,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accumulo,-,delete/replace test code while implementing new feature,D-W-FA,hadoop-mapreduce,9dadca0fdd6553ee0d8878139f971d3269eca56a,\accumulo\hadoop-mapreduce\src\test\java\org\apache\accumulo\hadoop\mapred\AccumuloOutputFormatTest.java,\accumulo\core\src\main\java\org\apache\accumulo\core\client\mapred\AccumuloOutputFormat.java,new feature,refactor test to use new API,FALSE,replaces code with new implementation,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
accumulo,-,delete test code,D,server,61245293ab9506cd94175c20f947932b7295eeb9,\accumulo\server\base\src\test\java\org\apache\accumulo\server\AccumuloTest.java,\accumulo\server\base\src\main\java\org\apache\accumulo\server\Accumulo.java,-,-,-,-,-,-,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
accumulo,-,refactor test using automated test tool,RFT-AUTOMATED,minicluster,f1e56aae347d233076142074fc3ec219a395c84d,\accumulo\minicluster\src\test\java\org\apache\accumulo\minicluster\MiniAccumuloClusterTest.java,\accumulo\minicluster\src\main\java\org\apache\accumulo\minicluster\MiniAccumuloCluster.java,task,simplify junit assertion automated tools,FALSE,replaces assertTrue(False) with fail() --> could have used expected exception,-,-,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
accumulo,-,refactor test [ delete unused throws ],RFT,server,7abe4e8dc73e14bc25524587924781e2f9d322bc,\accumulo\server\tserver\src\test\java\org\apache\accumulo\tserver\MemValueTest.java,\accumulo\server\tserver\src\main\java\org\apache\accumulo\tserver\MemValue.java,task,remove unnecessary exception,TRUE,remove throws,-,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
accumulo,-,reverting,R,shell,4f2e64728292af22d07b1907b6ec2d432f8564e2,\accumulo\shell\src\test\java\org\apache\accumulo\shell\ShellConfigTest.java,NA,task,revert(aggressively removed deprecated code),FALSE,reverting,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
accumulo,-,refactoring production code eventually improves test code. Fixes eager test since test doesn't need to call too many prod method,RFP-Improves-T,hadoop-mapreduce,9dadca0fdd6553ee0d8878139f971d3269eca56a,\accumulo\hadoop-mapreduce\src\test\java\org\apache\accumulo\hadoop\mapred\AccumuloFileOutputFormatTest.java,\accumulo\core\src\main\java\org\apache\accumulo\core\client\mapred\AccumuloFileOutputFormat.java,new API,implement a new API,FALSE,refactor by implementing builder pattern to avoid test calling too many prod method,use builder pattern,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
accumulo,-,adds test code while fixing bug,AT-W-BF,test,db84650e7454b8354a28d0dcda8da1235a6ea175,\accumulo\test\src\test\java\org\apache\accumulo\test\functional\FateStarvationIT.java,NA,bug fixing,fixing a bug,FALSE,adds utility class that does assertions (this utility is associated with bug fixing),Test Specific Refactoring,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
accumulo,-,refactor test using automated test tool,RFT-AUTOMATED,core,f1e56aae347d233076142074fc3ec219a395c84d,\accumulo\core\src\test\java\org\apache\accumulo\core\client\mock\MockConnectorTest.java,\accumulo\core\src\main\java\org\apache\accumulo\core\client\mock\MockConnector.java,task,simplify junit assertion automated tools,FALSE,replaces assertTrue(False) with fail() --> could have used expected exception,Test Specific Refactoring,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
accumulo,-,"refactor test code [remove unused fixtures], while improving feature implementation",RFT-W-FI,core,04795533f9311d99466c84c0001aa70d52130fcf,\accumulo\core\src\test\java\org\apache\accumulo\core\client\impl\ZookeeperLockCheckerTest.java,\accumulo\core\src\main\java\org\apache\accumulo\core\client\impl\ZookeeperLockChecker.java,improvement,add more feature to clientcontext,TRUE,delete unused fixtures,-,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hive,-,refactor test to remove general fixture,RFT,itests,9bebaf6196c1842c285bfbad50765170e064f6e4,\hive\itests\hive-unit\src\test\java\org\apache\hive\jdbc\TestJdbcWithMiniHS2.java,NA,bug fixing [ notices connection leak: not test failure ],developer notices resource leakage associated with general fixture,TRUE,extract setup to individual method where it is used,Test Specific Refactoring,TRUE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hive,-,"refactor test [ introduce inheritance to share logic with new test class, testing new feature ]code while implementing new feature",RFT-W-FA,itests,1e3ddbddcb23dfecbe58d16d39725ebfb0d5a426,\hive\itests\hive-unit\src\test\java\org\apache\hive\jdbc\TestTriggersTezSessionPoolManager.java,NA,feature improvement while implementing new feature,feature improvement,FALSE,refactor test code in order to support testing new feature [ inheritance; test smell persists ],extract superclass and pull up method [ code reuse ],TRUE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hive,-,delete code while implementing new feature,D-W-FA,hcatalog,fadfcc67c98a019a63f36a138b3c333b80d1e074,\hive\hcatalog\hcatalog-pig-adapter\src\test\java\org\apache\hive\hcatalog\pig\TestParquetHCatStorer.java,NA,new feature,new feature,FALSE,delete code,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hive,-,deletes code while changing feature implementation,D-W-FA,standalone-metastore,ddf3b6cd041a9eae67e70074cc1ab7c6bd413613,\hive\standalone-metastore\metastore-server\src\test\java\org\apache\hadoop\hive\metastore\TestHiveMetaStoreTxns.java,NA,feature additiion,feature addition,FALSE,deletes code,-,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
hive,-,deletes code while fixing a bug,D-W-BF,metastore,92f9d8fb4de7896cc9161bfbd461fac4f2917a35,\hive\metastore\src\test\org\apache\hadoop\hive\metastore\TestObjectStore.java,NA,bug fixing,fixing a bug,FALSE,delete code,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
hive,-,deletes code while fixing bug,D-W-BF,druid-handler,a0c7e87a1128ddd85883178ee7afdf4dedb3cafc,\hive\druid-handler\src\test\org\apache\hadoop\hive\druid\TestHiveDruidQueryBasedInputFormat.java,NA,bug fixing,fix a bug,FALSE,deletes code,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
hive,-,refactor [extract method] while fixing bug,RFT-W-BF [ code reuse; inheritance ],itests,477f541844db3ea5eaee8746033bf80cd48b7f8c,\hive\itests\hive-unit\src\test\java\org\apache\hive\beeline\hs2connection\BeelineWithHS2ConnectionFileTestBase.java,NA,bug fixing,fix a bug,FALSE,refactor test,extract method [persists],false [not necessary for the commit... by product],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hive,-,revert due to bug,R-W-BF,testutils,0e91e28a9b81916259b8ec8d82445e398d33d4c3,\hive\testutils\ptest2\src\main\java\org\apache\hive\ptest\execution\conf\TestBatch.java,NA,revert feature,reverting commit,FALSE,reverting,-,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hive,-,delets code and adds more test to increase coverage,D/AT [ increase coverage ],ql,1c84e0c043d68f7ce2e1dd80e1e54ca8d615e7ab,\hive\ql\src\test\org\apache\hadoop\hive\ql\io\parquet\TestParquetRowGroupFilter.java,NA,task,improvement,FALSE,deletest test codes. but add more test smells,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
hive,-,reverts code due to failure in test case,R-A-BF,ql,ad6ce0781a4e68fad2960c1053c325753a9504db,\hive\ql\src\test\org\apache\hadoop\hive\ql\optimizer\physical\TestVectorizer.java,\hive\ql\src\java\org\apache\hadoop\hive\ql\optimizer\physical\Vectorizer.java,re-revert,re-revert after fixing a bug,FALSE,re-revert after fixing a bug,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
hive,-,deletes ignore while improving feature,D-W-FI,ql,9f40c8fb9bcf5cce44a7b496e14ba702c7fc37f9,\hive\ql\src\test\org\apache\hadoop\hive\ql\exec\TestExplainTask.java,\hive\ql\src\java\org\apache\hadoop\hive\ql\exec\ExplainTask.java,feature improvement,improvement,FALSE,deletes ignore that was introduced while improving,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hive,-,deletes test code while changing feature implementation,D-W-FI,serde,ffb79509bcaefb9e7f916930edb022371b9d810f,\hive\serde\src\test\org\apache\hadoop\hive\serde2\io\TestTimestampWritable.java,\hive\serde\src\java\org\apache\hadoop\hive\serde2\io\TimestampWritable.java,bug fixing associated with moving code into its own module to isolate future feature implementation and for reuse,bug fixing associated with isolating module,FALSE,replace production method with utility with additional function,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
hive,-,deletes test code while feature improvement,D-W-FI,ql,fc6f4abc55147a65da94fc5a76df2e93657314fa,\hive\ql\src\test\org\apache\hadoop\hive\ql\exec\vector\expressions\TestVectorGenericDateExpressions.java,NA,feature improvement,improvement,FALSE,deletes test case,-,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hive,-,deletes test code while changing feature implementation associated with faulty implementation [ bug fixing ],D-W-FA,ql,fd4e222d54aba6298acd62b57406c83a3a14ba43,\hive\ql\src\test\org\apache\hadoop\hive\ql\parse\TestReplicationSemanticAnalyzer.java,\hive\ql\src\java\org\apache\hadoop\hive\ql\parse\ReplicationSemanticAnalyzer.java,bug fixing [ improve insufficient implementation ],change in implementation associated with new feature,FALSE,deletes test case,-,NA,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
hive,-,deletes test code while changing feature implementation associated with new feature,D-W-FA,ql,53df7e881723827a29a783fcbff67a16929950ec,\hive\ql\src\test\org\apache\hadoop\hive\ql\txn\compactor\TestWorker2.java,NA,new feature,change in implementation associated with new feature,TRUE,deletes constructor [ by - product ] while change in implementation,-,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hive,-,deletes ignore while feature improvement,D-W-FI,druid-handler,2a5ba5c9c6db65018355bcfb301e422e7c5d275f,\hive\druid-handler\src\test\org\apache\hadoop\hive\ql\io\TestDruidRecordWriter.java,\hive\druid-handler\src\java\org\apache\hadoop\hive\druid\io\DruidRecordWriter.java,feature improvement,improvement to new version of guava,FALSE,deletes ignored,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hive,-,refactor test while test improvement,RFT [ parallization ],hcatalog,2cae7361fdf8347faf0fa2edfc6f52600ab764aa,\hive\hcatalog\hcatalog-pig-adapter\src\test\java\org\apache\hive\hcatalog\pig\TestHCatStorer.java,\hive\hcatalog\hcatalog-pig-adapter\src\main\java\org\apache\hive\hcatalog\pig\HCatStorer.java,refactor test [ test improvement ],to parallize a test,FALSE,refactoring [test smell persists],"extract superclass and pull up method, such that test can share same fixture and can ease parallze testing",TRUE,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
hive,-,replaces code while fixing bug (this code deleted is replaced with a static class to isolate point of failure; which will be merged),RFT-W-BF [ refactor to isolate point of failure to fix the bug ],ql,b2a3f3a83a0175a1f5c6978d7811f7f085ec0195,\hive\ql\src\test\org\apache\hadoop\hive\ql\TestTxnCommands.java,NA,bug fixing,bug fixing,FALSE,deletes code and replaces with a temporary static class,-,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hive,-,replaces code while changing implementation,CTI-W-FA,itests,ba8a99e115b6726e0de3ed2ac60b25037156b084,\hive\itests\hive-unit\src\test\java\org\apache\hadoop\hive\metastore\TestAcidTableSetup.java,NA,feature addition,feature addition,FALSE,replaces code with another,-,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hive,-,delete [by-product] while implementing a new feature,D-W-FA,hcatalog,c5a9673a014ad7362a3cbd8a53fe021ee7b7082f,\hive\hcatalog\streaming\src\test\org\apache\hive\hcatalog\streaming\TestStreaming.java,NA,new feature,separate features into its own modules,FALSE,deletes code,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hive,-,reverting during improvement,R-W-FI,druid-handler,ed64a74e864e17c615fc8dede2a5272d3a18bcb3,\hive\druid-handler\src\test\org\apache\hadoop\hive\druid\TestDruidStorageHandler.java,\hive\druid-handler\src\java\org\apache\hadoop\hive\druid\DruidStorageHandler.java,reverting during improvement,reverting,FALSE,revert,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hive,-,delete code while fixing bug,D-W-BF,itests,91d25b48abe43642eebec640f3d093bb8410f768,\hive\itests\hive-unit\src\test\java\org\apache\hive\service\cli\operation\TestOperationLoggingLayout.java,NA,bug fixing,fixing a bug,FALSE,delete code,-,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hive,-,changes test code while improving a new feature-,CTI-W-FI,itests,3ce97c907156b26dc5acbf7e88915f42b319859d,\hive\itests\hive-unit\src\test\java\org\apache\hadoop\hive\ql\security\authorization\plugin\TestHiveAuthorizerShowFilters.java,NA,improvement,improvement in feature,FALSE,modified,-,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hive,-,refactor test [remove code duplication],RFT,service,8888fe4d88d6459f7b3672d3cc32e87b3c742214,\hive\service\src\test\org\apache\hive\service\auth\TestLdapAtnProviderWithMiniDS.java,NA,test refactor,remove duplicate code in test cases by using utility class,FALSE,refactoring [test smell persists],"replace test setup, execution with utility class",TRUE,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
hive,-,delete test code while turning production class into delegate class while fixing a bug,D-W-BF,common,ff67cdda1c538dc65087878eeba3e165cf3230f4,\hive\common\src\test\org\apache\hive\common\util\TestShutdownHookManager.java,\hive\common\src\java\org\apache\hive\common\util\ShutdownHookManager.java,bug fixing,bug fixing that requires turning feature into delegate class,FALSE,delete test code,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
bookkeeper,-,delete code while change in implementation (deprecation),D-W-FI [ deprecation ],bookkeeper-server,b53c0c3370c42d753afb852824ea12d2dbce4f2e,\bookkeeper\bookkeeper-server\src\test\java\org\apache\bookkeeper\discover\TestZkRegistrationManager.java,\bookkeeper\bookkeeper-server\src\main\java\org\apache\bookkeeper\discover\ZKRegistrationManager.java,task [deprecation],deprecation,FALSE,deletes test code,-,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
bookkeeper,-,delete code while deprecation,D-W-FI [ deprecation ],src,d15bc06466e345651f53ef7a7f5a771ac4880446,\bookkeeper\src\test\java\com\twitter\distributedlog\TestInterleavedReaders.java,NA,task [deprecation],deprecation and clean up,FALSE,deletes test code,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
bookkeeper,-,refactor test code while deprecating and change in implementation,RFT-W-FI [ deprecation ],bookkeeper-server,b53c0c3370c42d753afb852824ea12d2dbce4f2e,\bookkeeper\bookkeeper-server\src\test\java\org\apache\bookkeeper\replication\AuditorRollingRestartTest.java,NA,deprecation and change in implementatation,deprecation and change implementation,FALSE,refactoring [test smell persists],extract method,false [not necessary for the commit... by product],0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
bookkeeper,-,refactor test code while implementing new feature,RFT-W-FA,bookkeeper-server,916cd6655a70407e8c251c74814543ba1dbcf026,\bookkeeper\bookkeeper-server\src\test\java\org\apache\bookkeeper\bookie\CreateNewLogTest.java,NA,new feature,new feature,TRUE,refactor test,replace thread.sleep with future you can wait on,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bookkeeper,-,refactor test while implementing new feature,RFT-W-FA,bookkeeper-server,b6db915f7b787b100a4feeb5999bf288cf8737ed,\bookkeeper\bookkeeper-server\src\test\java\org\apache\bookkeeper\sasl\GSSAPIBookKeeperTest.java,NA,new feature,new feature - moving test,FALSE,deletes and replaces code,-,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
bookkeeper,-,replaces code while deprecating and adding new implementation,CTI-W-FI [ deprecation ],bookkeeper-server,68088398f6aaea7b6fa64489d5f0b87e0c5a4bd5,\bookkeeper\bookkeeper-server\src\test\java\org\apache\bookkeeper\discover\TestZkRegistrationClient.java,\bookkeeper\bookkeeper-server\src\main\java\org\apache\bookkeeper\discover\ZKRegistrationClient.java,deprecation,deprecation,FALSE,deletes and replaces code,-,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bookkeeper,-,replace test code while testing backward compatibility,RFT [ for testing backward compatibility ],tests,305efca865f1cc8d6c89f6e6a53669e0b1265948,\bookkeeper\tests\backward\src\test\java\org\apache\bookkeeper\tests\backward\TestBackwardCompat.java,NA,task [replace backward compatibility test],replace backward compatibility test,FALSE,deletes test code,-,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
hadoop,-,refactoring test while implementing a new feature,RFT-W-FA,hadoop-hdfs-project,2f73396b5901fd5fe29f6cd76fc1b3134b854b37,\hadoop\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\security\token\block\TestBlockToken.java,NA,a task part of new feature,encode implementation in anothre class,FALSE,changes modifier,-,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
hadoop,FP,-,-,hadoop-hdfs-project,f6b1a818124cc42688c4c5acaf537d96cf00e43b,\hadoop\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\datanode\TestBlockRecovery.java,NA,BUG FIXING,fixing a bug,FALSE,-,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
hadoop,FP,-,-,hadoop-yarn-project,d312b5cf9ffff016432ec5a7e64b81ab7a8c31f3,\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\nodelabels\TestScriptBasedNodeLabelsProvider.java,\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\main\java\org\apache\hadoop\yarn\server\nodemanager\nodelabels\ScriptBasedNodeLabelsProvider.java,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hadoop,-,test refactoring to extract common logic,RFT [ commong logic ],hadoop-yarn-project,f155ab7cfa64e822171708040cb49889338961ce,\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-nodemanager\src\test\java\org\apache\hadoop\yarn\server\nodemanager\containermanager\TestContainerManagerRecovery.java,NA,improvement,refactoring [test smell persists],FALSE,refactor [test smell persists],extract method,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hadoop,-,test refactoring while implementing new feature,RFT-W-FA,hadoop-ozone,999da98d67c0a5e662802a65bc1c5167808f270c,\hadoop\hadoop-ozone\ozone-manager\src\test\java\org\apache\hadoop\ozone\om\ratis\TestOzoneManagerRatisServer.java,\hadoop\hadoop-ozone\ozone-manager\src\main\java\org\apache\hadoop\ozone\om\ratis\OzoneManagerRatisServer.java,new feature,new feature,FALSE,refactor test while implementing new feature,extract method to setup,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hadoop,-,test refactoring while implemenitng new feature,RFT-W-FA,hadoop-yarn-project,5e64e62deeb467ac2969bc357a24810db855cffa,\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\test\java\org\apache\hadoop\yarn\server\resourcemanager\nodelabels\TestFileSystemNodeAttributeStore.java,NA,new feature,new feature --> clear state prior to test,FALSE,refactor common code in setup to utility class [persists],extract utility class from setup,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hadoop,-,deletes code while fixing a bug,D-W-BF,hadoop-ozone,50715c0699b2603622223c40ef0729c83ac26cf0,\hadoop\hadoop-ozone\integration-test\src\test\java\org\apache\hadoop\hdds\scm\container\TestContainerStateManagerIntegration.java,NA,bug fiixng,bug fixing,FALSE,deletes code [unintentionally],-,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
hadoop,-,test refactoring while implementing a new feature,RFT-W-FA,hadoop-hdfs-project,3159b39cf8ef704835325263154fb1a1cecc109d,\hadoop\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\sps\TestStoragePolicySatisfier.java,\hadoop\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\sps\StoragePolicySatisfier.java,new feature,new feature - refactoring test,FALSE,refactoring long method into helper method [one of the duplicate assert is moved to helper method],extract method,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
hadoop,-,test refactoring on another class while fixing a bug,RFT-W-BF,hadoop-mapreduce-project,6529c87551e07e9da1e1b273eff4c6bad6b3e838,\hadoop\hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-jobclient\src\test\java\org\apache\hadoop\mapred\TestNetworkedJob.java,NA,fixing a bug,bug fixing,TRUE,remove redundant assertion by replacing with correct value,Test Specific Refactoring,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
hadoop,-,delete code while improvement,D-W-FI,hadoop-ozone,aaf03cc459a34af284f9735453aefd4ddb430d67,\hadoop\hadoop-ozone\integration-test\src\test\java\org\apache\hadoop\ozone\scm\TestContainerSQLCli.java,NA,improvement,improvement - delete unused code,FALSE,delete unused code,-,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hadoop,-,delete code while fixing a bug [remove until solution],D-W-BF,hadoop-yarn-project,620325e81696fca140195b74929ed9eda2d5eb16,\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\test\java\org\apache\hadoop\yarn\server\resourcemanager\webapp\TestRMWebServicesAppsModification.java,NA,bug fixing,bug fixing - delete code with bugs,FALSE,delete code,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
hadoop,-,delete code and add it to another helper method while implementing a new feature that adds new test method that requires this functionality,RFT-W-FA,hadoop-hdfs-project,3b637155a47d2aa93284969a96208347a647083d,\hadoop\hadoop-hdfs-project\hadoop-hdfs-rbf\src\test\java\org\apache\hadoop\hdfs\server\federation\router\TestRouterQuota.java,NA,implementing a new feature,new feature adds new test method that changes existing code,FALSE,deletes code and adds to a helper method,dirty refactoring? moves some logic to a helper method,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop,-,delete redundant code while improvement,D/RFT-W-FI,hadoop-hdds,3a43ac2851f5dea4deb8a1dfebf9bf65fc57bd76,\hadoop\hadoop-hdds\server-scm\src\test\java\org\apache\hadoop\hdds\scm\block\TestBlockManager.java,NA,improvement,removes redundant code,FALSE,deletes code,-,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop,-,deletes/rename code while fixing bug,D-W-BF,hadoop-tools,ce03a93f78c4d97ccb48a3906fcd77ad0ac756be,\hadoop\hadoop-tools\hadoop-azure\src\test\java\org\apache\hadoop\fs\azurebfs\ITestAzureBlobFileSystemE2EScale.java,NA,bug fixing,bug fixing,FALSE,deletes code and renames method,-,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop,-,delete code while fixing bug,D-W-BF,hadoop-yarn-project,56142171b9528646f26072e022902549a16c8f27,\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-timelineservice\src\test\java\org\apache\hadoop\yarn\server\timelineservice\storage\TestFileSystemTimelineWriterImpl.java,\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-timelineservice\src\main\java\org\apache\hadoop\yarn\server\timelineservice\storage\FileSystemTimelineWriterImpl.java,bug fixing,bug fixing,FALSE,delete code,-,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
hadoop,-,replaces code while improvement,CTI-W-FI,hadoop-yarn-project,d49cfb350454c2dfa2f3eb70f79b6d5030ce7bec,\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-timeline-pluginstorage\src\test\java\org\apache\hadoop\yarn\server\timeline\TestEntityGroupFSTimelineStore.java,\hadoop\hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-timeline-pluginstorage\src\main\java\org\apache\hadoop\yarn\server\timeline\EntityGroupFSTimelineStore.java,improvement,improvement,FALSE,replaces code,-,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hadoop,-,revert code because migration involves additional code changes [better to separate],R-W-FA,hadoop-mapreduce-project,115be193df07277e23818288ce9258609f272df3,\hadoop\hadoop-mapreduce-project\hadoop-mapreduce-client\hadoop-mapreduce-client-jobclient\src\test\java\org\apache\hadoop\mapred\TestReduceFetchFromPartialMem.java,NA,revert during improvement to separte commits,revert a commit while improvemenet,FALSE,reverts,-,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
